region_A
t   luma
0.0 13.965589743589744
0.2 13.808884615384615
0.4 13.634416666666667
0.56    13.634416666666667
0.8	13.953826923076921
1.0	13.819166666666664
1.2	13.886115384615383
1.4000000000000001	13.886115384615383
1.6	13.583352564102563
1.8	14.057269230769231
2.0	14.730429487179485
2.2	17.74602564102564
2.4	17.291102564102562
2.6	17.554673076923073
2.8000000000000003	17.65123717948718
3.0	17.2138141025641
3.2	16.890384615384615
3.4	16.890384615384615
3.6	17.20972435897436
3.8000000000000003	16.975089743589745
4.0	16.172346153846153
4.2	16.172346153846153
4.4	15.909705128205127
4.6000000000000005	16.12944871794872
4.8	16.373910256410255
5.0	16.26051282051282
5.2	15.981897435897437
5.4	15.981897435897437
5.6000000000000005	15.60833333333333
5.8	15.459564102564102
6.0	14.93176923076923
6.2	14.93176923076923
6.4	15.202532051282052
6.6000000000000005	14.81353846153846
6.8	14.431910256410255
7.0	14.457416666666665
7.2	14.629846153846152
7.44	14.629846153846152
7.6000000000000005	14.397820512820513
7.8	13.632301282051284
8.0	13.632301282051284
8.2	14.688096153846153
8.44	14.295480769230767
8.64	14.74748717948718
8.8	14.876974358974358
9.0	13.864544871794871
9.200000000000001	14.186089743589744
9.44	14.186089743589744
9.64	14.234615384615385
9.84	14.234615384615385
10.040000000000003	13.876205128205129
10.200000000000001	14.789141025641024
10.44	14.473461538461539
10.64	14.663294871794871
10.84	14.435346153846154
11.040000000000003	14.971467948717947
11.24	14.341333333333333
11.44	14.341333333333333
11.64	14.174032051282053
11.84	13.95723717948718
12.040000000000003	14.05278846153846
12.24	14.575884615384615
12.44	14.206352564102565
12.64	14.584423076923075
12.84	14.07453205128205
13.040000000000003	14.192564102564102
13.24	13.752724358974358
13.44	13.752724358974358
13.64	14.162705128205127
13.84	14.28478846153846
14.040000000000003	17.37477564102564
14.24	17.464506410256412
14.44	17.464506410256412
14.64	17.106653846153847
14.84	16.58476923076923
15.040000000000003	16.055932692307692
15.24	16.055932692307692
15.44	14.613442307692306
15.64	15.824179487179487
15.84	15.686596153846152
16.04	15.05224358974359
16.240000000000002	14.43321794871795
16.44	14.43321794871795
16.64	14.105185897435897
16.84	15.833141025641025
17.080000000000005	15.78773076923077
17.240000000000002	15.78773076923077
17.44	15.442179487179486
17.64	15.315576923076922
17.84	14.467897435897436
18.080000000000005	14.52678846153846
18.28	14.78803846153846
18.44	14.78803846153846
18.64	14.635455128205129
18.84	14.709647435897434
19.080000000000005	14.709647435897434
19.28	14.014397435897434
19.48	14.546320512820513
19.68	13.768320512820512
19.84	14.849557692307691
20.080000000000005	15.47927564102564
20.28	15.47927564102564
20.48	16.229679487179485
20.68	15.34785897435897
20.88	14.752410256410256
21.080000000000005	14.752410256410256
21.28	15.412564102564103
21.48	14.411314102564102
21.68	14.366064102564103
21.88	14.325730769230768
22.080000000000005	14.074961538461537
22.28	14.669185897435897
22.48	14.669185897435897
22.68	14.625673076923075
22.88	14.625673076923075
23.080000000000005	16.27875641025641
23.28	16.00019230769231
23.48	15.556506410256409
23.68	15.078903846153846
23.88	14.285378205128204
24.080000000000005	14.098794871794873
24.28	14.145576923076923
24.48	14.145576923076923
24.68	14.435897435897434
24.88	14.62330128205128
25.080000000000005	13.827743589743589
25.28	13.974679487179488
25.48	14.442679487179488
25.68	14.446108974358975
25.88	16.163653846153846
26.080000000000005	15.72405128205128
26.28	15.72405128205128
26.48	15.89274358974359
26.68	15.356801282051283
26.88	14.194698717948718
27.080000000000005	14.387551282051282
27.28	14.298910256410256
27.48	14.320205128205126
27.72	14.854038461538462
27.92	13.989076923076922
28.080000000000005	14.404589743589744
28.28	14.404589743589744
28.48	14.219410256410256
28.72	14.388615384615385
28.92	15.37525
29.12	16.50042948717949
29.32	17.37209615384615
29.48	15.815051282051282
29.72	15.57075641025641
29.92	15.231942307692307
30.12	14.934557692307692
30.32	14.934557692307692
30.52	15.102217948717946
30.72	15.044801282051282
30.92	14.491673076923076
31.12	14.41979487179487
31.32	14.09198717948718
31.52	13.960333333333333
31.720000000000002	15.466871794871794
31.92	15.691429487179487
32.12	15.691429487179487
32.32	15.28778205128205
32.52	15.31073076923077
32.72	14.230198717948717
32.92	14.810179487179488
33.12	14.370794871794871
33.32	14.370794871794871
33.52	14.15651282051282
33.72	14.257121794871797
33.92	14.257121794871797
34.12	14.84626282051282
34.32	14.019416666666666
34.52	14.123410256410256
34.72	14.03903846153846
34.92	16.507602564102562
35.12	16.56576923076923
35.32	16.56576923076923
35.52	15.135878205128206
35.72	15.135878205128206
35.92	14.938852564102563
36.12	14.621083333333335
36.32	14.590628205128205
36.52	14.249564102564102
36.72	13.984512820512819
36.92	14.760903846153846
37.16000000000001	13.695320512820514
37.32	13.695320512820514
37.52	14.271775641025641
37.72	14.507679487179487
37.92	15.990346153846154
38.16000000000001	17.059134615384615
38.36	16.015089743589744
38.56	15.507269230769229
38.72	14.417698717948717
38.92	15.182102564102564
39.16000000000001	14.752948717948716
39.36	14.752948717948716
39.56	14.217339743589744
39.76	14.284371794871795
39.92	13.467333333333332
40.16000000000001	13.760339743589743
40.36	13.615692307692306
40.56	14.062301282051282
40.76	14.926871794871793
40.96	16.059647435897435
41.16000000000001	15.92922435897436
41.36	15.92922435897436
41.56	15.288051282051281
41.76	14.448916666666667
41.96	14.057564102564102
42.16000000000001	14.238256410256408
42.36	14.238256410256408
42.56	14.61075641025641
42.76	14.09128205128205
42.96	14.006314102564101
43.16000000000001	14.006314102564101
43.36	14.13347435897436
43.56	14.299410256410258
43.76	14.696576923076924
43.96	16.05082051282051
44.16000000000001	16.59452564102564
44.36	16.59452564102564
44.56	15.613044871794871
44.76	15.079641025641026
44.96	14.782993589743587
45.16000000000001	14.782993589743587
45.36	14.457564102564103
45.56	14.676987179487178
45.76	14.26028205128205
45.96	14.751589743589744
46.16000000000001	14.20526923076923
46.36	14.20526923076923
46.56	14.084429487179486
46.76	16.056384615384612
46.96	16.056384615384612
47.16000000000001	15.530733974358974
47.36	15.233320512820514
47.56	15.011942307692307
47.800000000000004	13.960051282051282
48.0	13.57046153846154
48.16000000000001	14.851461538461537
48.36	14.851461538461537
48.56	14.716929487179485
48.800000000000004	14.513576923076924
49.0	14.550410256410256
49.2	14.337589743589742
49.4	14.42026923076923
49.56	14.399717948717948
49.800000000000004	15.146102564102563
50.0	16.74825641025641
50.2	16.286839743589745
50.4	16.286839743589745
50.6	15.47632051282051
50.800000000000004	15.283423076923077
51.0	15.157743589743589
51.2	15.043910256410257
51.4	14.738602564102564
51.6	14.625576923076922
51.800000000000004	14.465371794871794
52.0	14.10026923076923
52.2	14.931070512820511
52.4	14.931070512820511
52.6	14.423333333333332
52.800000000000004	14.303679487179489
53.0	17.361294871794872
53.2	16.091474358974356
53.4	16.160833333333333
53.6	15.613833333333332
53.800000000000004	15.38179487179487
54.0	15.149801282051282
54.2	15.323647435897435
54.4	15.323647435897435
54.6	14.908839743589743
54.800000000000004	14.419615384615383
55.0	14.226846153846152
55.2	14.485820512820512
55.4	14.485820512820512
55.6	13.657576923076922
55.800000000000004	16.981217948717948
56.0	16.160929487179487
56.2	16.160929487179487
56.4	16.85697435897436
56.6	15.649089743589743
56.800000000000004	15.437166666666666
57.0	15.124961538461541
57.2	14.83802564102564
57.44	14.83802564102564
57.6	14.699987179487177
57.800000000000004	14.267410256410255
58.0	14.490897435897434
58.2	14.490897435897434
58.44	14.509730769230767
58.64	15.245429487179486
58.84	15.214269230769231
59.0	16.13824358974359
59.2	16.02653846153846
59.44	16.02653846153846
59.64	14.046442307692306
59.84	14.046442307692306
60.04	15.419288461538462
60.2	14.624211538461537
60.44	13.894442307692307
60.64	15.084435897435897
60.84	14.530397435897434
61.04	14.888320512820512
61.24	14.742326923076924
61.44	14.742326923076924
61.64	14.819538461538462
61.84	14.605910256410256
62.04	16.894141025641026
62.24	16.063871794871794
62.440000000000005	15.800448717948719
62.64	15.194108974358976
62.84	14.69850641025641
63.04	14.469307692307693
63.24	14.894538461538462
63.440000000000005	14.894538461538462
63.64	14.421435897435897
63.84	14.770192307692307
64.04	14.449974358974359
64.24	14.208102564102564
64.44	13.893692307692309
64.64	14.092391025641025
64.84	17.18797435897436
65.04	17.228358974358976
65.24	16.489128205128203
65.44	16.489128205128203
65.64	17.282749999999997
65.84	16.052403846153844
66.04	15.594352564102563
66.24	15.57755769230769
66.44	15.024076923076922
66.64	15.148397435897435
66.84	14.475019230769231
67.04	14.796820512820513
67.24	14.796820512820513
67.44	14.911147435897437
67.64	14.618179487179486
67.84	15.584256410256408
68.08	16.49857692307692
68.24	16.04024358974359
68.44	16.04024358974359
68.64	15.312384615384614
68.84	14.920333333333332
69.08	15.752576923076923
69.28	15.752576923076923
69.44	14.447884615384615
69.64	14.672217948717947
69.84	14.22126923076923
70.08	14.410782051282052
70.28	13.590192307692307
70.48	14.188448717948717
70.68	15.203012820512821
70.84	16.154814102564103
71.08	16.154814102564103
71.28	16.20704487179487
71.48	14.529211538461539
71.68	15.626493589743587
71.88	15.00680128205128
72.08	14.60301282051282
72.28	13.79026923076923
72.48	14.368384615384613
72.68	14.888076923076921
72.88	14.888076923076921
73.08	14.497089743589743
73.28	14.47828205128205
73.48	14.977474358974359
73.68	14.017134615384617
73.88	14.279012820512818
74.08	14.31828205128205
74.28	15.083269230769229
74.48	14.920076923076923
74.68	13.95019871794872
74.88	13.95019871794872
75.08	13.815397435897435
