region_W
t	luma
48.16000000000001	19.241115384615384
48.36	18.21302564102564
48.56	18.88452564102564
48.800000000000004	19.920983974358972
49.0	19.16683974358974
49.2	18.654064102564103
49.4	18.607070512820513
49.56	18.607070512820513
49.800000000000004	18.616897435897435
50.0	18.616897435897435
50.2	20.42245833333333
50.4	20.058740384615383
50.6	20.246676282051283
50.800000000000004	20.094705128205128
51.0	19.8418108974359
51.2	19.224429487179485
51.4	18.618227564102565
51.6	18.618227564102565
51.800000000000004	18.37444551282051
52.0	18.66823717948718
52.2	18.809423076923075
52.4	18.804054487179485
52.6	17.84696153846154
52.800000000000004	18.499243589743593
53.0	20.101615384615386
53.2	20.426166666666667
53.4	20.33272115384615
53.6	20.33272115384615
53.800000000000004	19.820576923076924
54.0	19.627999999999997
54.2	20.1771891025641
54.4	19.469182692307694
54.6	19.469182692307694
54.800000000000004	18.858999999999998
55.0	18.530826923076923
55.2	17.98276282051282
55.4	17.98276282051282
55.6	17.548878205128204
55.800000000000004	18.406852564102564
56.0	20.00766346153846
56.2	20.605054487179483
56.4	20.418301282051278
56.6	20.418301282051278
56.800000000000004	19.617583333333332
57.0	19.30605769230769
57.2	19.30605769230769
57.4	19.008272435897435
57.6	18.678628205128206
57.800000000000004	18.79628846153846
58.0	19.026217948717946
58.2	18.393730769230768
58.44	18.149435897435897
58.64	18.149435897435897
58.800000000000004	18.337634615384616
59.0	20.770060897435897
59.2	20.770060897435897
59.44	19.751208333333334
59.64	20.002141025641023
59.84	19.780153846153844
60.04	18.062099358974358
60.2	19.09565064102564
60.44	19.22609935897436
60.64	19.22609935897436
60.84	18.220721153846153
61.04	18.220721153846153
61.24	18.926487179487182
61.44	18.453903846153846
61.64	18.32251282051282
61.84	18.29976923076923
62.04	20.142939102564103
62.24	19.67683333333333
62.440000000000005	19.488958333333333
62.64	19.488958333333333
62.84	18.866641025641023
63.04	19.595160256410256
63.24	18.824628205128207
63.440000000000005	18.489846153846152
63.64	18.47614743589744
63.84	18.138314102564102
64.04	17.91284935897436
64.24	18.969573717948716
64.44	18.43933653846154
64.64	18.43933653846154
64.84	17.93371794871795
65.04	20.10936858974359
65.24	20.74030128205128
65.44	19.96835576923077
65.64	19.477253205128207
65.84	19.72273076923077
66.04	19.449692307692306
66.24	19.325310897435894
66.44	19.325310897435894
66.64	18.606967948717948
66.84	18.50249358974359
67.04	18.556602564102562
67.24	18.507144230769228
67.44	18.471865384615384
67.64	17.91989423076923
67.84	18.463076923076922
68.04	20.448884615384614
68.24	20.448884615384614
68.44	20.019996794871794
68.64	20.124230769230767
68.84	19.58132051282051
69.08	18.82113782051282
69.24	19.780541666666664
69.44	19.12430128205128
69.64	18.843570512820513
69.84	18.311929487179487
70.08	18.581862179487178
70.28	18.581862179487178
70.44	19.079589743589743
70.64	18.23250641025641
70.84	18.487903846153845
71.08	20.05355128205128
71.28	20.083044871794872
71.48	19.568945512820513
71.68	19.373929487179485
71.84	19.16788141025641
72.08	19.16788141025641
72.28	19.163115384615384
72.48	18.678253205128204
72.68	19.043951923076925
72.88	18.113820512820514
73.08	17.66704487179487
73.28	18.89333333333333
73.48	18.537160256410253
73.68	19.169435897435896
73.88	18.593647435897438
74.08	18.593647435897438
74.28	18.317141025641025
74.48	18.35776282051282
74.68	18.424160256410257
74.88	18.559410256410253
75.08	18.492333333333335
