region_A
t	luma
0.0	33.486450777202066
0.2	33.411823834196895
0.36	32.95639896373057
0.56	33.42589119170984
0.8	33.041813471502586
1.0	33.041813471502586
1.2	33.21493264248705
1.4000000000000001	33.21493264248705
1.6	33.97
1.8	33.445150259067354
2.0	35.23784974093264
2.2	39.04621243523316
2.4	38.98416062176165
2.6	37.879497409326426
2.8000000000000003	36.22637305699482
3.0	36.141761658031086
3.2	35.462155440414506
3.4	35.85234196891192
3.6	34.95556994818653
3.8000000000000003	35.6079792746114
4.0	35.27894300518135
4.2	35.551367875647664
4.4	35.551367875647664
4.6000000000000005	34.382290155440415
4.8	35.57897927461139
5.0	38.13386010362694
5.2	38.603181347150255
5.4	37.52734715025907
5.6000000000000005	36.5369896373057
5.8	36.781709844559586
6.0	35.97862694300518
6.2	35.97862694300518
6.4	35.630393782383415
6.6000000000000005	35.19740414507772
6.8	34.35127979274611
7.0	34.368958549222796
7.2	34.21004663212435
7.4	34.77700518134715
7.6000000000000005	34.18920725388601
7.8	36.38037823834197
8.0	36.38037823834197
8.2	38.15267875647668
8.4	37.59132124352332
8.6	37.07297409326425
8.8	36.59713989637306
9.0	36.63413989637306
9.200000000000001	36.19677720207254
9.44	36.19677720207254
9.64	34.96194300518135
9.8	34.6579067357513
10.0	35.41392227979274
10.200000000000001	35.41392227979274
10.44	34.00498445595855
10.64	34.161279792746114
10.84	35.26652331606217
11.040000000000003	36.76074611398963
11.200000000000001	37.41237305699482
11.44	35.354870466321245
11.64	34.8650518134715
11.84	35.16547150259067
12.040000000000003	35.16547150259067
12.24	35.27924352331606
12.44	35.162
12.64	34.47243005181347
12.84	34.75730051813471
13.040000000000003	34.32019170984455
13.24	34.32019170984455
13.44	34.60253886010363
13.64	35.695595854922274
13.84	38.90321761658031
14.040000000000003	38.90321761658031
14.24	39.24783937823834
14.44	38.58366321243523
14.64	38.379740932642484
14.84	37.176730569948184
15.040000000000003	36.770253886010366
15.24	36.770253886010366
15.44	35.06697409326424
15.64	35.54963730569948
15.84	35.54963730569948
16.04	35.63133678756476
16.240000000000002	34.657891191709844
16.44	34.35320725388601
16.64	34.981601036269424
16.84	38.01491709844559
17.04	40.17160621761658
17.240000000000002	40.17160621761658
17.44	39.36660621761658
17.64	37.76401554404145
17.84	37.59439378238341
18.04	36.174658031088086
18.240000000000002	36.63146113989637
18.44	35.30062694300518
18.64	36.004766839378235
18.84	35.79265803108808
19.04	35.614626943005185
19.240000000000002	35.614626943005185
19.44	34.33658031088083
19.64	35.50628497409326
19.84	37.2430310880829
20.080000000000005	39.78462694300518
20.240000000000002	38.49263730569948
20.44	37.554103626943004
20.64	37.02873056994819
20.84	36.75561658031088
21.080000000000005	36.201590673575126
21.28	36.201590673575126
21.44	35.239974093264244
21.64	36.23723834196891
21.84	35.72450777202072
22.080000000000005	34.62901554404145
22.28	34.3460932642487
22.48	34.967191709844556
22.68	35.29756994818653
22.88	38.909321243523316
23.080000000000005	38.909321243523316
23.28	39.275683937823835
23.48	38.52969430051813
23.68	38.021694300518135
23.88	37.561772020725385
24.080000000000005	36.79722279792746
24.28	36.79722279792746
24.48	35.50825388601036
24.68	35.46005699481865
24.88	35.901984455958555
25.080000000000005	35.901984455958555
25.28	34.617886010362696
25.48	34.79069430051813
25.68	35.39794300518135
25.88	38.93319170984456
26.080000000000005	38.7470207253886
26.28	38.7470207253886
26.48	37.352818652849734
26.68	37.07084974093264
26.88	37.07084974093264
27.080000000000005	36.87898963730569
27.28	35.28196373056995
27.48	35.313652849740926
27.68	35.05706735751295
27.88	35.343994818652845
28.080000000000005	34.68723316062176
28.28	34.68723316062176
28.48	34.81982383419689
28.68	34.81982383419689
28.88	36.07665284974093
29.080000000000005	39.65034196891192
29.28	37.44707772020725
29.48	38.01179274611399
29.68	36.55660103626943
29.88	36.431663212435225
30.080000000000005	36.39607772020725
30.28	36.39607772020725
30.48	36.106015544041455
30.72	36.30380310880829
30.92	35.07295336787565
31.080000000000005	35.145155440414506
31.28	34.86177202072539
31.48	34.46589637305699
31.720000000000002	35.295963730569945
31.92	40.26756476683938
32.12	39.34107772020725
32.28	39.34107772020725
32.480000000000004	38.74845595854922
32.72	37.31649740932642
32.92	38.38718652849741
33.12	37.5880207253886
33.32	35.459238341968906
33.52	35.223663212435234
33.72	35.57756994818653
33.92	35.0309689119171
34.12	34.58816580310881
34.32	34.58816580310881
