region_A
t	luma
0.0	16.27045512820513
0.2	15.862076923076923
0.4	14.916314102564101
0.6	16.545205128205126
0.8	16.545205128205126
1.0	15.488564102564103
1.2	15.339557692307693
1.4000000000000001	16.225698717948717
1.6	15.415846153846154
1.8	15.415846153846154
2.0	16.225576923076922
2.2	16.225576923076922
2.4	16.487339743589743
2.6	15.939717948717949
2.8000000000000003	15.621884615384614
3.0	15.596685897435897
3.2	15.547717948717947
3.4	16.110730769230766
3.6	16.29973076923077
3.8000000000000003	16.29973076923077
4.0	16.152801282051282
4.2	15.570141025641025
4.4	15.570141025641025
4.6000000000000005	16.07151923076923
4.8	15.634641025641024
5.0	16.251903846153844
5.2	15.815102564102563
5.4	15.588557692307694
5.6000000000000005	16.097128205128204
5.8	16.097128205128204
6.0	15.83725
6.2	15.683435897435896
6.4	15.683435897435896
6.6000000000000005	15.647442307692309
6.8	15.86732051282051
7.0	15.396788461538462
7.2	15.71201282051282
7.4	15.606019230769231
7.6000000000000005	15.941237179487178
7.8	15.941237179487178
8.0	15.43702564102564
8.2	16.16098717948718
8.44	16.405602564102566
8.64	15.45174358974359
8.8	15.575365384615383
9.0	15.55023717948718
9.200000000000001	15.629474358974358
9.44	15.358192307692306
9.64	15.872365384615383
9.84	15.872365384615383
10.0	16.23180128205128
10.200000000000001	15.300333333333334
10.44	15.80178205128205
10.64	15.732660256410256
10.84	16.015923076923077
11.040000000000003	15.049666666666667
11.200000000000001	15.236980769230769
11.44	15.66200641025641
11.64	16.155608974358973
11.84	16.155608974358973
12.040000000000003	15.87680128205128
12.24	15.988522435897435
12.44	15.923487179487179
12.64	15.788666666666664
12.84	15.788666666666664
13.040000000000003	15.334628205128205
13.24	16.06003846153846
13.44	15.595769230769228
13.64	15.595769230769228
13.84	16.196705128205128
14.040000000000003	15.584660256410256
14.24	16.309987179487177
14.44	15.446782051282051
14.64	15.330076923076922
14.84	15.330076923076922
15.040000000000003	16.008519230769227
15.24	15.981467948717947
15.44	15.802942307692307
15.64	15.802942307692307
15.84	15.467089743589742
16.04	15.764846153846154
16.240000000000002	15.14353846153846
16.44	15.875948717948717
16.64	15.861583333333334
16.84	15.861583333333334
17.04	15.421371794871794
17.240000000000002	15.792243589743588
17.44	15.792243589743588
17.64	15.339205128205126
17.84	15.477833333333331
18.04	15.562493589743589
18.240000000000002	15.19827564102564
18.44	15.525096153846153
18.64	15.824679487179488
18.84	15.824679487179488
19.080000000000005	14.61525641025641
19.28	15.519897435897438
19.44	15.921551282051281
19.64	16.107769230769232
19.84	15.225320512820511
20.080000000000005	15.701878205128203
20.28	15.958564102564102
20.48	15.745461538461537
20.64	15.156833333333331
20.84	15.156833333333331
21.080000000000005	15.739249999999998
21.28	16.836551282051282
21.48	15.680397435897435
21.68	16.141339743589743
21.88	15.66953205128205
22.080000000000005	15.666628205128205
22.28	15.555217948717948
