region_A
t	luma
27.72	18.249702531645568
27.88	18.249702531645568
28.080000000000005	18.0361582278481
28.28	17.91968670886076
28.48	18.452680379746834
28.72	18.66337341772152
28.92	18.644180379746835
29.080000000000005	18.13910759493671
29.28	18.419151898734174
29.48	18.21508227848101
29.72	18.67323734177215
29.92	18.67323734177215
30.12	17.915930379746836
30.32	18.409278481012656
30.52	18.511196202531643
30.72	18.270572784810128
30.92	18.517993670886078
31.12	18.651414556962024
31.32	18.63758860759494
31.52	18.21795569620253
31.720000000000002	18.21795569620253
31.92	18.240563291139242
32.12	18.506835443037975
32.32	18.80679746835443
32.52	18.764253164556962
32.72	18.89295253164557
32.92	18.89295253164557
33.12	18.55278481012658
33.32	18.944462025316454
33.52	18.41044936708861
33.72	18.41044936708861
33.92	18.05986075949367
34.12	18.431993670886072
34.32	18.734651898734178
34.52	18.52951898734177
34.72	18.797405063291137
34.92	18.797405063291137
35.12	18.55151582278481
35.32	19.225287974683543
35.52	18.268930379746838
35.72	18.268930379746838
35.92	18.465715189873414
36.12	17.961601265822782
36.32	18.175778481012657
36.52	18.869585443037973
36.72	18.697101265822784
36.92	18.697101265822784
37.12	18.90338924050633
37.36	18.288291139240506
37.56	18.288291139240506
37.72	18.771386075949366
37.92	19.318743670886075
38.12	18.812712025316458
38.36	18.69412658227848
38.56	18.140974683544304
38.76	19.085696202531643
38.92	19.085696202531643
39.12	18.26148101265823
39.36	18.26148101265823
39.56	18.42355063291139
39.76	19.14545569620253
39.96	18.768101265822782
40.12	18.801911392405064
40.36	19.040882911392405
40.56	19.04532911392405
40.76	19.04532911392405
40.96	18.358835443037975
41.16000000000001	19.354291139240505
41.36	18.300525316455698
41.56	18.62117721518987
41.76	18.634683544303797
41.96	18.292430379746833
42.16000000000001	18.255816455696202
42.36	18.68190506329114
42.56	18.99622151898734
42.76	18.99622151898734
42.96	17.99387658227848
43.16000000000001	18.870462025316456
43.36	18.06595569620253
43.56	18.499544303797467
43.76	18.65211392405063
43.96	18.512430379746835
44.16000000000001	19.613098101265823
44.36	19.129170886075947
44.56	19.01912658227848
44.76	19.01912658227848
44.96	18.967905063291138
45.16000000000001	19.34153164556962
45.36	19.240088607594934
45.56	19.138050632911394
45.76	18.89465189873418
45.96	19.14483544303797
46.16000000000001	19.030525316455694
46.36	19.269920886075948
46.56	19.56124367088607
46.800000000000004	19.56124367088607
47.0	19.486810126582277
47.16000000000001	19.343965189873416
47.36	19.037132911392405
47.56	19.12663924050633
47.800000000000004	19.313227848101267
48.0	18.637227848101265
48.2	19.26005063291139
48.4	19.005886075949366
48.56	19.005886075949366
48.800000000000004	19.09082911392405
49.0	19.79863924050633
49.2	19.066458860759493
49.4	19.097822784810127
49.6	19.448278481012654
49.800000000000004	19.448278481012654
50.0	19.373158227848098
50.2	21.32742405063291
50.4	23.44670569620253
50.6	23.44670569620253
50.800000000000004	22.41204746835443
51.0	22.30111708860759
51.2	21.96834493670886
51.4	20.703572784810127
51.6	20.45326582278481
51.800000000000004	20.45326582278481
52.0	20.21070886075949
52.2	19.617962025316455
52.4	19.617962025316455
52.6	19.79907594936709
52.800000000000004	19.432006329113925
53.0	19.42199683544304
53.2	19.252088607594935
53.4	22.10576582278481
53.6	21.3491582278481
53.800000000000004	21.3491582278481
54.0	20.682379746835444
54.2	19.877905063291138
54.4	19.86983227848101
54.6	19.905525316455694
54.800000000000004	19.644867088607594
55.0	19.72466139240506
55.2	18.891205696202533
55.44	19.361420886075948
55.6	19.399208860759494
55.800000000000004	19.399208860759494
56.0	19.604398734177217
56.2	19.648968354430377
56.44	19.58267721518987
56.64	19.50092088607595
56.800000000000004	19.098509493670882
57.0	19.62426582278481
57.2	19.762354430379744
57.44	19.456908227848103
57.64	19.067465189873417
57.84	19.067465189873417
58.0	19.87837658227848
58.2	19.37759493670886
58.44	19.889386075949368
58.64	19.538306962025317
58.84	19.309278481012655
59.04	19.702275316455694
59.24	20.42339240506329
59.44	21.143022151898734
59.64	20.457490506329112
59.84	20.457490506329112
60.04	19.757392405063293
60.24	19.891636075949364
60.44	18.73237974683544
60.64	19.711177215189874
60.84	19.711177215189874
61.04	19.283177215189873
61.24	19.196164556962025
61.44	19.825933544303794
61.64	19.825933544303794
61.84	19.32711392405063
62.04	19.307863924050633
62.24	19.562405063291138
62.440000000000005	23.15359810126582
62.64	22.215379746835442
62.84	22.215379746835442
63.04	21.015756329113923
63.24	20.873088607594937
63.440000000000005	20.873088607594937
63.64	20.424588607594938
63.84	20.567914556962023
64.04	19.7405664556962
64.24	19.626604430379743
64.44	19.69032911392405
64.64	19.355974683544307
64.84	19.355974683544307
65.04	19.892136075949367
65.24	19.892136075949367
65.44	20.4645917721519
65.64	20.689743670886077
65.84	19.780145569620252
66.08	19.374810126582275
66.24	20.558446202531645
66.44	19.281617088607593
66.64	19.819481012658226
66.84	19.819481012658226
67.08	19.289215189873417
67.28	19.495439873417723
67.48	19.84029746835443
67.64	20.089170886075948
67.84	19.773186708860756
68.08	19.49771835443038
68.28	20.864724683544303
68.48	23.133335443037975
68.68	22.220462025316454
68.84	22.220462025316454
69.08	21.743667721518985
69.28	22.024313291139237
69.48	21.88938924050633
69.68	22.290553797468352
69.88	21.169832278481014
70.08	20.508806962025318
70.28	20.51968670886076
70.48	20.406996835443035
70.68	20.631395569620253
70.88	20.631395569620253
71.08	20.214648734177217
71.28	20.61128164556962
71.48	20.68777848101266
71.68	20.41119303797468
71.88	20.12187341772152
72.08	19.898655063291137
72.28	20.090170886075946
72.48	19.83006329113924
72.68	19.83006329113924
72.88	19.718575949367086
73.08	19.21832911392405
73.28	19.555636075949366
73.48	19.70601898734177
73.68	19.70519303797468
73.88	19.934420886075948
74.08	18.835462025316456
74.28	19.466971518987343
74.48	19.582392405063292
74.68	19.582392405063292
74.88	19.57679746835443
75.08	19.486810126582277
