2.200000000000000178e+00
1.443999999999999950e+01
1.683999999999999986e+01
2.048000000000000043e+01
2.308000000000000540e+01
2.587999999999999901e+01
2.932000000000000028e+01
3.211999999999999744e+01
3.532000000000000028e+01
3.816000000000001080e+01
4.096000000000000085e+01
4.435999999999999943e+01
4.696000000000000085e+01
5.000000000000000000e+01
5.300000000000000000e+01
5.580000000000000426e+01
5.900000000000000000e+01
6.203999999999999915e+01
6.504000000000000625e+01
6.807999999999999829e+01
7.128000000000000114e+01
