3.800000000000000266e+00
8.640000000000000568e+00
1.183999999999999986e+01
1.504000000000000270e+01
1.783999999999999986e+01
2.083999999999999986e+01
2.387999999999999901e+01
2.687999999999999901e+01
2.987999999999999901e+01
3.292000000000000171e+01
3.592000000000000171e+01
3.892000000000000171e+01
4.152000000000000313e+01
4.456000000000000227e+01
4.756000000000000227e+01
5.075999999999999801e+01
5.380000000000000426e+01
5.680000000000000426e+01
5.980000000000000426e+01
6.280000000000000426e+01
6.604000000000000625e+01
6.843999999999999773e+01
7.164000000000000057e+01
